category,question,options
Family Feud,"What is something that men’s magazines give tips on?","- Women - Health - Grooming - Exercising"
Family Feud,"What is something that married couples often fight over?","- Budgets and finances - Kids - Sex - Chores - In-laws"
Family Feud,"What can be an excuse to not have the weekly fare night with your spouse?","- Too tired - Kids - Too busy - Don’t have a plan"
Family Feud,"What can be a thing that people might do for a date night?","- Dinner - Movie - Play games - Sex"
Family Feud,"What can be the reason a person might say they love being married?","- Sex - Companionship - Emotional support - Not being single"
Family Feud,"What is a thing that spouses often do to show their love and emotion?","- Buy flowers - Hug and kiss - Giving gifts - Writing love note"
Family Feud,"What is something people found hard about getting married?","- Communication - Compromise - Sharing - Not enough alone time"
Family Feud,"Name a popular married couple (past or present) with an ideal marriage?","- Barack and Michelle Obama - George and Barbara Bush - Tim McGraw and Faith Hill - Chip and Joanna Gaines"
Family Feud,"What is the common place where people get married?","- Church - Mosque - Temple - The beach"
Family Feud,"What is the most common gift that newly married couples might receive in large quantities?","- Toaster - Towel - Dishes - Slow cooker - Blender"
Family Feud,"What can be the greatest gift to give newlyweds?","- Money - Cards - For date night - Games"
Family Feud,"What is something that a spouse might not like doing around their partner?","- Farting - Using bathroom - Picking the nose - Shopping online"
Family Feud,"What can a wife tell her husband he needs to change?","- Clothes - Underwear - Attitude - Haircut"
Family Feud,"What is a thing that couples stop doing after getting married?","- Dating - Sex - Flirting - Talking"
Family Feud,"What should a husband do for his wife to apologize for any mistake?",
Family Feud,"Where do couples often go for date nights?","- Movie theater - Restaurant - Bowling alley - Amusement park"
Family Feud,"What is the most necessary thing you should consider while planning a date?","- Time - Babysitting - Cost - Your interest"
Family Feud,"Which is a thing that you might do on a romantic day with your partner?","- Picnic - Sleep in - Go on a hike - Have sex"
Family Feud,"What are the features of your spouse that are most likely to attract you?","- Eyes - Smile - Personality - Butt"
Family Feud,"What is the most important thing that a couple has to pick up for their wedding?","- Venue - Rings - Date - Food"
Family Feud,"What is a type of party centered around a couple?","- Anniversary party - Engagement party - Wedding reception - Bridal shower"
Family Feud,"What’s an activity that is more fun to do with your partner?","- Sex - Games - Dancing - Travel"
Family Feud,"What is a thing that a woman changes that her husband might not notice?","- Hair - Makeup - Nails - Perfume - Clothes"
Family Feud,"Which is a food that is related to romance?","- Chocolate - Strawberry - Pasta - Whip cream"
Family Feud,"What is something that you and your spouse might share on a date?","- Dessert - Meal - Popcorn - Kiss"
Family Feud,"Which advice do newlyweds often receive?","- Don’t go to bed angry - Fight naked - Keep dating each other - Budget the money"
Family Feud,"On which occasion do couples have formal pictures taken together?","- Wedding - Engagement - Anniversary - Prom"
Family Feud,"Whom do you want at your wedding but not at the honeymoon?","- Parents - In-laws - The pastor - Children"
Family Feud,"What can be the reason a married couple might sleep in separate beds?","- Arguing - Snoring - Sick - No attachment"
Family Feud,"What is a thing that a new couple dies more often than a couple who has been together for a while?","- Show affection - Intercourse - Go out - Cook together"
Family Feud,"What is something that couples wouldn’t do in public?","- Fight - Feed each other - Baby talk - Kiss"
Family Feud,"What is a thing a couple should not do until they have known each other for a long time?","- Become intimate - Get married - Live together - Have kids"
Family Feud,"Which married couple’s marriage you don’t want to emulate?","- Al/Peggy Bundy - Homer/Marge Simpson - RoseAnn/Dan Conner - Archie/Edith Bunker"
Family Feud,"When jobs around the house might take turns doing?","- Dishes - Laundry - Cooking - Take out trash"
Family Feud,"What is something that couples worry less about after having children?","- Money - Intimacy - Time - Privacy"
Family Feud,"Where did the couple go on a date in their fifties and they don’t go anymore?","- Drive in movie - Soda fountain - Dinner - Lovers lane"
Family Feud,"Which public place would you like every married couple to show affection to?","- Park - Movie theater - Restaurants - Beach"
Family Feud,"What is something a couple might save from their wedding day?","- Cake - Picture - Ring - Wedding dress"
Family Feud,"When a couple breaks up, what might they want back?","- Clothes - Ring - Music - Pet"
Family Feud,"Which place fits a couple to start smooching?","- Place of worship - Park - Restaurants - Mall"
Family Feud,"Without seeing the baby, how will you tell if a couple has a newborn in the house?","- Nursery - Nappies - Sobbing - Weeping"
Family Feud,"What can be the worst place a couple could go on for their honeymoon?","- Mother - Parents place - Step-parent - Father"
Family Feud,"Why might a couple fight on their anniversary?","- Zero - Forgot - None - Present"
Family Feud,"What dreams about the future couples pillow talk about?","- Apartment - Flat - Retirement - Home"
Family Feud,"Which game do teenagers often play at parties?","- Twister - Spin the bottle - Quarters - Cards"
Family Feud,"What is the milestone for most teenagers?","- Driver’s license - Graduation - First kiss - College"
Family Feud,"What do teenagers act with their families at the Christmas holiday that they might be embarrassed to have known?","- Sing carols - Show affection - Dance - Play family games"
Family Feud,"What is something that kids start to care more about once they are teenagers?","- Looks - Clothes - Dating - Money - Driving"
Family Feud,"What is something that teenagers stress out about?","- School - Looks or acne - Dating - Friends"
Family Feud,"Which magazines have the highest chances to be bought by a teenager?","- Seventeen - Teen - Tiger beat - Teen people"
Family Feud,"What is a thing that teenagers do that they will kick themselves for later in life?","- Drink and smoke - Bad grades - Drop out - Dating"
Family Feud,"What is a thing that teenagers would do in the 50s?","- Danced - Wore poodle skirts - Hula hoop - Cruise in the car"
Family Feud,"Why do most teenagers want to get older?","- Drive - Drink - Move out - Date"
Family Feud,"What is something that teenagers spend more time doing as compared to adults?","- Texting - Sleeping - Watching TV - Internet"
Family Feud,"What is a thing that you are sure to run out of if you have teenagers?","- Food - Money - Patience"
Family Feud,"What act of teenagers makes their parents angry?","- Stay our - Talk back - Smoke - Lie"
Family Feud,"What stereotype about teenagers is often untrue?","- Irresponsible - Smoke or drink - Bad manners - Loud"
Family Feud,"What is something that teens feel ashamed to do in front of their families?","- Buying - Boutique - Purchasing - Movies"
Family Feud,"What is the summer job that a lot of teenagers get?","- Wendys - Mcdonald’s - Burger king - Pizza hut"
Family Feud,"What is the reason teenagers don’t like their high school?","- Professors - Educators - Cool teachers - Football team"
Family Feud,"What is something in the house that is very difficult to move?","- Piano - Stove - Refrigerator - Dresser"
Family Feud,"Name a word that completes the phrase “Mad_______.”","- Libs - Hatter - Men - World"
Family Feud,"Name a state we are not sure how to spell.","- Illinois - Mississippi - Hawaii - Massachusetts"
Family Feud,"What is a girl’s name that starts with L?","- Linda - Laura - Lauren - Lisa"
Family Feud,"Name a word that follows the word “ginger”.","- Ale - Bread - Snap - Beer"
Family Feud,"What is a kind of knife?","- Paring - Hunting - Steak - Butter"
Family Feud,"Which food often gets judged at a state fair?","- Pie - Chili - Ribs - Pickled vegetables"
Family Feud,"Which is a dental procedure that people loathe?","- Root canal - Cavity filling - Braces - Plaque removal"
Family Feud,"What can be a noisy insect?","- Bee - Cricket - Cicada - Beetle"
Family Feud,"What do people really want to wear until it falls apart?","- Shoes - Jeans - Underwear - Socks"
Family Feud,"Name a word that starts with “para.”","- Paralegal - Parallel - Paragraph - Parachute"
Family Feud,"What is something a parent takes away from a teenager as punishment?","- Television - Computer - Car - Cell phone"
Family Feud,"What is the part of the body that needs the most exercise?","- Legs - Stomach - Back - Arms"
Family Feud,"What is something we drink warmer?","- Tea - Milk - Hot chocolate - Coffee"
Family Feud,"Which city is best known for its nightlife?","- Las vegas - New york - Miami - Los Angeles"
Family Feud,"Which place do we often find an elevator?","- Hotel - Mall - Hospital - Office building"
Family Feud,"Which music style would we be surprised to hear that a teenager listened to?","- Country - Jazz - Opera - Classical"
Family Feud,"Out of the ten blind dates, how many are winners?","- 5 - 3 - 6 - 2"
Family Feud,"Which food do people buy most during the month?","- Bread - Meat - Vegetables - Milk"
Family Feud,"Name a word or phrase that starts with the brain.","- Brain freeze - Brain trust - Brain fart - Brain teaser"
Family Feud,"What is something that can last all night?","- Sleep - Party - Sleepover - Television show"
Family Feud,"What is a thing that a farmer can sell if he needs the money too fast?","- Tractor - Animals - Vegetables - Barn"
Family Feud,"What is something that a husband can’t keep his hands off?","- TV remote - His car - Wife body - His phone"
Family Feud,"Which is something that can grow on feet?","- Bunion - Corns - Ingrown nail - Wart"
Family Feud,"Which sport is played on the field?","- Football - Soccer - Baseball - Lacrosse"
Family Feud,"What is something you can fill with air?","- Balloons - Tires - Diving kit - Beach ball"
Family Feud,"What is something that you do not learn in school?","- Parenting - Manners - House chores - Religion"
Family Feud,"What is something that moves really slowly?","- Elderly people - Snails - Sloths - Turtles"
Family Feud,"Name something you think of in Spain?","- Mediterranean - Food - Dancing - Moors"
Family Feud,"What are things that people are most afraid of?","- Spiders - Heights - Other people - Dying"
Family Feud,"What is something that goes up and down?","- Roller coaster - Airplane - Thermometer - Elevator"
Family Feud,"What is something that makes a lot of noise?","- A rock band - A college dorm - Race cars - A party"
Family Feud,"What is something that is related to goldfish?","- Fish bowl - Kids - Swimming - Fish food"
Family Feud,"What is something that friends might swap?","- Clothes - Email - Jewelry - Jokes"
Family Feud,"What is something you buy from all the rolls?","- Toilet paper - Paper towel - Coins - Stamps"
Family Feud,"What is something that a police officer has to give up when they retire?","- Handguns - Rifle - Firearm - Revolver"
Family Feud,"Which place do you think might have a waiting list?","- Restaurant - Doctor clinic - Hospital - Cafeteria"
Family Feud,"Which supply do you think office managers frequently reorder?","- Pics - Newspaper - Paper clips - Paper"
Family Feud,"Which occupation do you think is the line in which you might have to hurt someone?","- Fuzz - Police officer - Cops - Player"
Family Feud,"Which occupation needs a uniform?","- Fuzz - Police officer - Officer"
Family Feud,"Which office responsibility the boss considered to be beneath them?","- Cappuccino - Latte - Garbage"
Family Feud,"What is something that people gossip about in an office?","- Manager - Deskmates - Colleagues - Workmates"
Family Feud,"In which job you might have to work all night?","- Bodyguard - Security guard - Police officer - Ward"
Family Feud,"Name the business where you hear a lot of people complain about the service.","- Eatery - Office - Post office - Restaurants"
Family Feud,"Name someone who might knock at your door and this makes you pretend like you are not home.","- Bill collector - Census - In-laws - Police officer"
Family Feud,"Which is a thing that you wish you got at the office?","- Photocopier - Computer - Printer - Coffee maker"
Family Feud,"Name something specific for which people receive a badge, ribbon or medal.","- Saving a life - Track And field - Boy scouts - Police officer"
Family Feud,"Which romantic movie do people like to rent?","- Sleepless in Seattle - Titanic - An officer and a gentleman - Gone with the wind - Pretty woman"
Family Feud,"What is something that you find in the lobby of a post office?","- Stamp machine - Boxes - Postcard - Mailbox"
Family Feud,"Which occupation has there no room for mistakes?","- Doctor - Hairdresser - Police officer - Lawyer"
Family Feud,"Where do you often see husbands standing around waiting for their wives?","- Beauty shop - Public restroom - Store - Doctor office"
Family Feud,"Why might someone tell you to close your eyes?","- Playing game - Dress warmly - Doctor clinic - Kissing"
Family Feud,"Other than students, what is something you see in most high school hallways?","- Lockers - Teachers - Cabins - Classrooms"
Family Feud,"What’s something students use in math class?","- Calculator - Pencil - Geometry box - Scale"
Family Feud,"Why might a student have to raise their hand in class?","- Bathroom - Ask questions"
Family Feud,"Name a way a student finds out on a snow day.","- Radio - Parents - Internet - Play ground"
Family Feud,"What’s something first year college students should learn how to do on their own?","- Laundry - Cooking - Making bed - Going out"
Family Feud,"What’s something students would not want the teacher to catch them doing?","- Cheating - Talking - Waking - Laughing"
Family Feud,"What’s something that a big school student might buy?","- Car - Phone - Laptop - Books"
Family Feud,"Why would a student raise his hands in class?","- Bathroom - Drinking water - Asking questions"
Family Feud,"What’s something a student might buy that has their school emblem on it?","- Jacket - Polo shirt - Pants - Sports shoes"
Family Feud,"What is something a teacher might have a student do in an emergency drill?","- Leave classroom - Exit building - Going bathroom - Line up"
Family Feud,"What is something that students would probably get rid of if they ran the schools?","- Teachers - Books - Tests - Exam"
Family Feud,"What is something a student takes to school?","- Books - Bag - Lunch - Pen"
Family Feud,"Which class has most students in college but not in high school?","- Psychology - Chemistry - Biology - Calculus - Physics"
Family Feud,"What is the reason a college student would stay with parents on the weekend instead of their own room?","- Better food - Laundry - Special occasion - Peace and quiet"
Family Feud,"Other than curtains, what’s something college students use to cover windows?","- Bed sheet - Blinds - Blanket - Towels"
Family Feud,"What’s something a teacher can do to ruin a student’s day?","- Keep them late - Give test - Pop quiz - Tell them"
Family Feud,"Name an animal that you wouldn’t kiss on the lips for a million dollars.","- Snake - Tiger - Hippo - Pig"
Family Feud,"In your nightmare, which place is where you suddenly discover you are naked?","- Work - School - Park - Church"
Family Feud,"Name a phrase or word which has the word dirty in it.","- Dirty laundry - Dirty dancing - Dirty Harry - Dirty mind"
Family Feud,"What is something that people usually do at 11:30 pm?","- Go to bed - Watch the news - Eat or drink"
Family Feud,"What kind of person might wear a mask often?","- Doctor - Thief - Fireman - Clown"
Family Feud,"What is something that might get overloaded?","- Washing machine - Electric circuit - Computer"
Family Feud,"Which type of event is in the summer Olympics?","- Track and field - Swimming - Gymnastics - Basketball"
Family Feud,"Which food comes in the shape of a ring?","- Onion - Donuts - Pinto - Stallion"
Family Feud,"Name a phrase that starts with the “Feel the__”.","- Love - Pain - Power - Difference"
Family Feud,"What is a thing that people consider manly?","- Lifting weights - Fixing cars - Playing football - Hunting"
Family Feud,"What’s something that comes in chunks?","- Chocolate - Cheese - Pineapple - Chicken"
Family Feud,"What’s something that women do when they feel a need for change?","- Make over - Shopping - Cut their hair - Exercise"
Family Feud,"Which complaint do you often hear about your daughter in law?","- Not good enough - Controlling - Can’t cook - Can’t clean"
Family Feud,"Which vegetable you can’t eat in one bite?","- Carrot - Corn - Potato - Tomato"
Family Feud,"Which occupation should someone with a fear of heights never consider?","- Window washer - Pilots - Roofer - Skydiver"
Family Feud,"What’s something that people have to clean for them?","- Carpet - House - Suits - Car"
Family Feud,"Which place has assigned sitting?","- School - Park - Restaurant - Concert"
Flash Card,"What is the best flavour of chips"
Flash Card,"Name something that adults might hate to share"
Flash Card,"What is the most boring sport to watch live?"
Flash Card,"Name a very cold country"
Flash Card,"Name the biggest fruit you can fit in your mouth without chopping it up."
Flash Card,"Name an occupation beginning with B."
Flash Card,"At what time does breakfast become lunch?"
Flash Card,"What is the best room in the house?"
Flash Card,"The key to a successful relationship is ____ing together"
Flash Card,"Name something people might only do once a week."
Flash Card,"Name something you keep in your car."
Flash Card,"Name ways to get rich quickly."
Flash Card,"Name something you might do at night."
Flash Card,"Fill in the blank: I did everything for my guy and I never got a ____."
Flash Card,"Name a place that's filled with people who don't want to be there"
Flash Card,"Name something that might be referred to as a dead end."
Flash Card,"Name a good place to go when you want to cry."
Flash Card,"You know a guy is really into you if he kisses your what?"
Flash Card,"Name a place you'd hate to spend even one night."
Flash Card,"Name something you'd hate to have happen while you're taking a bath."
Flash Card,"Name things that people lie about on resumes"
Flash Card,"Name a quality of a bad boss"
Flash Card,"Other than illness, name an acceptable excuse for missing work"
Flash Card,"On which topic might a mother give advice to her daughter?"
Flash Card,"Who do you really hope not to run into when you are out on a date?"
Flash Card,"Name something that grows faster than you want it to"
Flash Card,"How many percent do you tip for good service?"
Flash Card,"Name something that you wouldn't want to leave at home."
Flash Card,"Name something people regularly underestimate."
Flash Card,"Name a college major that you wouldn't want to do."
Flash Card,"What gets passed around"
Flash Card,"People that have friends: How?"
Flash Card,"Name things you never want your kid to bring home"
Flash Card,"Name questions you fear being asked at family reunions."
Flash Card,"Name a gift that might be insulting to receive on Xmas."
General,"What is the best pizza topping?"
General,"Which season is the best?"
General,"What is the most popular social media platform?"
General,"What’s the best ice cream flavor?"
General,"Which superhero is the coolest?"
General,"What’s the best fast-food chain?"
General,"Which holiday is the most fun?"
General,"What is the best fruit?"
General,"Which pet is better: dog or cat?"
General,"What’s the best sport to watch on TV?"
General,"What’s the best day of the week?"
General,"What’s the most popular color?"
General,"What’s the best breakfast food?"
General,"What’s the best type of music?"
General,"What’s the best movie genre?"
General,"What’s the best way to spend a rainy day?"
General,"What’s the best book genre?"
General,"What’s the best video game of all time?"
General,"What’s the best place to go on vacation?"
General,"What’s the best way to travel?"
General,"What’s the best soft drink?"
General,"What’s the best thing to put on toast?"
General,"What’s the best TV show of all time?"
General,"What’s the best board game?"
General,"What’s the best thing to do on a Saturday night?"
General,"What’s the best vegetable?"
General,"What’s the best way to relax?"
General,"What’s the best hobby?"
General,"What’s the best type of cuisine?"
General,"What’s the best type of cake?"
General,"What’s the best way to stay fit?"
General,"What’s the best movie of the 21st century?"
General,"What’s the best way to start the day?"
General,"What’s the best childhood cartoon?"
General,"What’s the best sandwich filling?"
General,"What’s the best mode of transport?"
General,"What’s the best thing to do at the beach?"
General,"What’s the best candy?"
General,"What’s the best thing about winter?"
General,"What’s the best thing to do on a long weekend?"
General,"What’s the best genre of books to read on vacation?"
General,"What’s the best type of cookie?"
General,"What’s the best breakfast cereal?"
General,"What’s the best type of pasta?"
General,"What’s the best city to live in?"
General,"What’s the best way to spend a Sunday?"
General,"What’s the best thing about summer?"
General,"What’s the best subject in school?"
General,"What’s the best thing to drink in the morning?"
General,"What’s the best kind of pie?"
General,"What’s the best thing to watch on Netflix?"
General,"What’s the best thing about fall?"
General,"What’s the best dessert?"
General,"What’s the best way to spend a holiday?"
General,"What’s the best type of cheese?"
General,"What’s the best thing to do at a party?"
General,"What’s the best book you’ve ever read?"
General,"What’s the best way to spend an afternoon?"
General,"What’s the best type of coffee?"
General,"What’s the best thing to do when bored?"
General,"What’s the best TV series finale?"
General,"What’s the best place to go on a first date?"
General,"What’s the best type of chocolate?"
General,"What’s the best breakfast pastry?"
General,"What’s the best way to celebrate a birthday?"
General,"What’s the best thing about spring?"
General,"What’s the best fast-food burger?"
General,"What’s the best amusement park ride?"
General,"What’s the best thing about the weekend?"
General,"What’s the best app on your phone?"
General,"What’s the best thing to do in the snow?"
General,"What’s the best comfort food?"
General,"What’s the best book-to-movie adaptation?"
General,"What’s the best pizza chain?"
General,"What’s the best place to see in your city?"
General,"What’s the best ice cream topping?"
General,"What’s the best non-alcoholic drink?"
General,"What’s the best breakfast drink?"
General,"What’s the best movie sequel?"
General,"What’s the best thing about a road trip?"
General,"What’s the best way to spend a Friday night?"
General,"What’s the best salad dressing?"
General,"What’s the best movie snack?"
General,"What’s the best thing to do at a BBQ?"
General,"What’s the best thing to do on a sunny day?"
General,"What’s the best type of bread?"
General,"What’s the best thing about your hometown?"
General,"What’s the best way to stay healthy?"
General,"What’s the best TV show character?"
General,"What’s the best way to unwind after work?"
General,"What’s the best thing about being a kid?"
General,"What’s the best way to make friends?"
General,"What’s the best YouTube channel?"
General,"What’s the best childhood memory?"
General,"What’s the best place to get coffee?"
General,"What’s the best type of soup?"
General,"What’s the best childhood toy?"
General,"What’s the best Disney movie?"
General,"What’s the best way to learn something new?"
General,"What’s the best thing about holidays?"
Movies and TV series,"Which movie do you think is overrated?"
Movies and TV series,"What TV series had the worst series finale?"
Movies and TV series,"Which movie had the most disappointing sequel?"
Movies and TV series,"What TV series did you never understand the hype about?"
Movies and TV series,"What movie had the worst special effects?"
Movies and TV series,"Which TV series had the most frustrating cliffhanger?"
Movies and TV series,"What movie has aged poorly?"
Movies and TV series,"What TV series did you find boring?"
Movies and TV series,"Which movie was the biggest box office flop?"
Movies and TV series,"What TV series had the most annoying character?"
Movies and TV series,"What movie had a great trailer but was a letdown?"
Movies and TV series,"Which TV series did you give up on?"
Movies and TV series,"What movie soundtrack do you love?"
Movies and TV series,"What TV series had the most surprising plot twist?"
Movies and TV series,"Which movie had the best visual effects?"
Movies and TV series,"What TV series did you binge-watch?"
Movies and TV series,"What movie makes you laugh every time?"
Movies and TV series,"Which TV series had the most memorable quotes?"
Movies and TV series,"What movie made you cry?"
Movies and TV series,"What TV series do you rewatch the most?"
Movies and TV series,"Which movie has the best soundtrack?"
Movies and TV series,"What TV series had the best Halloween episodes?"
Movies and TV series,"What movie had the best twist ending?"
Movies and TV series,"Which TV series had the most unexpected deaths?"
Movies and TV series,"What movie do you think deserves a sequel?"
Movies and TV series,"What TV series had the best character development?"
Movies and TV series,"Which movie had the most stunning cinematography?"
Movies and TV series,"What TV series had the best theme song?"
Movies and TV series,"What movie do you quote the most?"
Movies and TV series,"Which TV series had the best opening credits?"
Movies and TV series,"What movie do you think is underrated?"
Movies and TV series,"What TV series had the best holiday episodes?"
Movies and TV series,"Which movie had the best hero?"
Movies and TV series,"What TV series had the most memorable Christmas episodes?"
Movies and TV series,"What movie had the most relatable characters?"
Movies and TV series,"Which TV series had the best villain?"
Movies and TV series,"What movie do you think had the best fashion?"
Movies and TV series,"What TV series had the most shocking finale?"
Movies and TV series,"Which movie had the best romance?"
Movies and TV series,"What TV series had the funniest moments?"
Movies and TV series,"What movie had the best ensemble cast?"
Movies and TV series,"Which TV series had the most creative concept?"
Movies and TV series,"What movie had the most memorable soundtrack?"
Movies and TV series,"What TV series had the best soundtrack?"
Movies and TV series,"Which movie had the most emotional scenes?"
Movies and TV series,"What TV series had the best pilot episode?"
Movies and TV series,"What movie had the most interesting plot?"
Movies and TV series,"Which TV series had the best action scenes?"
Movies and TV series,"What movie had the most iconic quotes?"
Movies and TV series,"What TV series had the best special effects?"
Movies and TV series,"Which movie had the most relatable story?"
Movies and TV series,"What TV series had the most memorable guest stars?"
Movies and TV series,"What movie had the best ending?"
Movies and TV series,"Which TV series had the most diverse cast?"
Movies and TV series,"What movie had the best soundtrack?"
Movies and TV series,"What TV series had the best opening credits?"
Movies and TV series,"Which movie had the best fight scenes?"
Movies and TV series,"What TV series had the most memorable villains?"
Movies and TV series,"What movie had the most surprising ending?"
Movies and TV series,"Which TV series had the most interesting characters?"
Movies and TV series,"What movie had the best action scenes?"
Movies and TV series,"What TV series had the most emotional scenes?"
Movies and TV series,"Which movie had the best plot twist?"
Movies and TV series,"What TV series had the most memorable fashion?"
Movies and TV series,"What movie had the best comedy scenes?"
Movies and TV series,"Which TV series had the best character arcs?"
Movies and TV series,"What movie had the best love story?"
Movies and TV series,"What TV series had the most dramatic moments?"
Movies and TV series,"Which movie had the most beautiful visuals?"
Movies and TV series,"What TV series had the best friendships?"
Movies and TV series,"What movie had the most inspiring story?"
Movies and TV series,"Which TV series had the best plot twists?"
Movies and TV series,"What movie had the most memorable ending?"
Movies and TV series,"What TV series had the best comedy?"
Movies and TV series,"Which movie had the most heartwarming moments?"
Movies and TV series,"What TV series had the best family dynamics?"
Movies and TV series,"What movie had the best action sequences?"
Movies and TV series,"Which TV series had the most surprising cast?"
Movies and TV series,"What movie had the most memorable scenes?"
Movies and TV series,"What TV series had the best relationships?"
Movies and TV series,"Which movie had the best performances?"
Movies and TV series,"What TV series had the best storylines?"
Movies and TV series,"What movie had the most iconic characters?"
Movies and TV series,"Which TV series had the most engaging plot?"
Movies and TV series,"What movie had the most memorable soundtrack?"
Movies and TV series,"What TV series had the best drama?"
Movies and TV series,"Which movie had the most creative visuals?"
Movies and TV series,"What TV series had the most memorable lines?"
Movies and TV series,"What movie had the best romance?"
Movies and TV series,"Which TV series had the most powerful moments?"
Movies and TV series,"What movie had the best music?"
Movies and TV series,"What TV series had the most memorable moments?"
Movies and TV series,"Which movie had the best performances?"
Movies and TV series,"What TV series had the best character arcs?"
Movies and TV series,"What movie had the best story?"
Movies and TV series,"Which TV series had the best season finales?"
Movies and TV series,"What movie had the most iconic scenes?"
Movies and TV series,"What TV series had the most memorable cast?"
Movies and TV series,"Which movie had the best screenplay?"
Movies and TV series,"What TV series had the most memorable soundtrack?"
Songs and Musics,"Which song do you think is overrated?"
Songs and Musics,"What singer do you find annoying?"
Songs and Musics,"Which album was the biggest disappointment for you?"
Songs and Musics,"What song has lyrics you can't stand?"
Songs and Musics,"Which music genre do you dislike the most?"
Songs and Musics,"What popular song do you find irritating?"
Songs and Musics,"Which singer do you think is overhyped?"
Songs and Musics,"What song do you skip every time it comes on?"
Songs and Musics,"Which music video do you find cringeworthy?"
Songs and Musics,"What band's breakup disappointed you the most?"
Songs and Musics,"Which song reminds you of a bad memory?"
Songs and Musics,"What concert did you find underwhelming?"
Songs and Musics,"Which singer has a voice you don't enjoy?"
Songs and Musics,"What song's popularity do you not understand?"
Songs and Musics,"Which album do you think was a letdown?"
Songs and Musics,"What song do you think is played too much on the radio?"
Songs and Musics,"Which artist's live performance disappointed you?"
Songs and Musics,"What song do you think has the worst lyrics?"
Songs and Musics,"Which music trend do you wish would go away?"
Songs and Musics,"What song do you think is too repetitive?"
Songs and Musics,"Which singer's style do you not like?"
Songs and Musics,"What song do you think is too long?"
Songs and Musics,"Which album cover do you find unattractive?"
Songs and Musics,"What popular song do you think is boring?"
Songs and Musics,"Which band's music do you not enjoy?"
Songs and Musics,"What song reminds you of a difficult time?"
Songs and Musics,"Which singer do you think is overexposed?"
Songs and Musics,"What song do you find overrated?"
Songs and Musics,"Which album do you think is overpraised?"
Songs and Musics,"What music genre do you find dull?"
Songs and Musics,"Which singer's voice do you find grating?"
Songs and Musics,"What song do you think has a terrible chorus?"
Songs and Musics,"Which music video do you find strange?"
Songs and Musics,"What song do you think is too slow?"
Songs and Musics,"Which artist's fashion style do you not like?"
Songs and Musics,"What song do you think has no meaning?"
Songs and Musics,"Which band's latest album disappointed you?"
Songs and Musics,"What song do you think is too fast?"
Songs and Musics,"Which singer's personality do you dislike?"
Songs and Musics,"What song reminds you of a breakup?"
Songs and Musics,"Which album do you regret buying?"
Songs and Musics,"What song do you find too cheesy?"
Songs and Musics,"Which artist do you think is too controversial?"
Songs and Musics,"What song do you think is too aggressive?"
Songs and Musics,"Which band's reunion do you not care about?"
Songs and Musics,"What song do you think is too sad?"
Songs and Musics,"Which singer's interviews do you find annoying?"
Songs and Musics,"What song do you think is overproduced?"
Songs and Musics,"Which album do you think is forgettable?"
Songs and Musics,"What song reminds you of a stressful time?"
Songs and Musics,"Which artist's social media do you find annoying?"
Songs and Musics,"What song do you think is too commercial?"
Songs and Musics,"Which band's merchandise do you dislike?"
Songs and Musics,"What song do you think is too emotional?"
Songs and Musics,"Which singer do you think has a fake persona?"
Songs and Musics,"What song do you think is poorly mixed?"
Songs and Musics,"Which album do you think is too experimental?"
Songs and Musics,"What song reminds you of a bad date?"
Songs and Musics,"Which artist do you think is too gimmicky?"
Songs and Musics,"What song do you think has a bad instrumental?"
Songs and Musics,"Which band's lyrics do you find shallow?"
Songs and Musics,"What song do you think is too loud?"
Songs and Musics,"Which singer's collaborations do you dislike?"
Songs and Musics,"What song do you think is too depressing?"
Songs and Musics,"Which album do you think is overrated?"
Songs and Musics,"What song do you think is too happy?"
Songs and Musics,"Which artist's fanbase do you find annoying?"
Songs and Musics,"What song do you think is too political?"
Songs and Musics,"Which band's name do you find silly?"
Songs and Musics,"What song reminds you of a bad vacation?"
Songs and Musics,"Which singer's music videos do you find boring?"
Songs and Musics,"What song do you think is too trendy?"
Songs and Musics,"Which album do you think is too long?"
Songs and Musics,"What song do you think is too nostalgic?"
Songs and Musics,"Which artist's remixes do you dislike?"
Songs and Musics,"What song do you think is too simple?"
Songs and Musics,"Which band's logo do you dislike?"
Songs and Musics,"What song reminds you of a boring party?"
Songs and Musics,"Which singer's autobiography do you not want to read?"
Songs and Musics,"What song do you think is too melodramatic?"
Songs and Musics,"Which album do you think has bad cover art?"
Songs and Musics,"What song do you think is too repetitive?"
Songs and Musics,"Which artist's stage persona do you find fake?"
Songs and Musics,"What song reminds you of a sad event?"
Songs and Musics,"Which band's music videos do you find weird?"
Songs and Musics,"What song do you think is too electronic?"
Songs and Musics,"Which singer's live vocals do you dislike?"
Songs and Musics,"What song do you think is too acoustic?"
Songs and Musics,"Which album do you think has too many filler tracks?"
Songs and Musics,"What song reminds you of a bad relationship?"
Songs and Musics,"Which artist's music style do you find dated?"
Songs and Musics,"What song do you think is too abstract?"
Songs and Musics,"Which band's lyrics do you find pretentious?"
Songs and Musics,"What song do you think is too mainstream?"
Songs and Musics,"Which singer's public behavior do you dislike?"
Songs and Musics,"What song reminds you of a difficult period?"
Songs and Musics,"Which artist's interviews do you find dull?"
Songs and Musics,"What song do you think is too theatrical?"
Songs and Musics,"Which band's fanbase do you find overly critical?"
Songs and Musics,"What song do you think has a bad melody?"
Sports,"Which sport do you think has the weirdest rules?"
