category,word
Tech and Inventions,MRI scanner
Tech and Inventions,Machine learning
Tech and Inventions,Microprocessor
Tech and Inventions,Microwave oven
Tech and Inventions,Natural language processing
Tech and Inventions,Neural networks
Tech and Inventions,Nuclear power
Tech and Inventions,Online shopping (e.g., e-commerce)
Tech and Inventions,Operating system (e.g., Windows, macOS)
Tech and Inventions,PDF format
Tech and Inventions,Papyrus
Tech and Inventions,Penicillin
Tech and Inventions,Personal computer
Tech and Inventions,Phonograph
Tech and Inventions,Photography
Tech and Inventions,Pulley
Tech and Inventions,Radar
Tech and Inventions,Recycling technology
Tech and Inventions,Refrigerator
Tech and Inventions,Ride-sharing apps
Tech and Inventions,Robotic vacuum (e.g., Roomba)
Tech and Inventions,Robotics
Tech and Inventions,Search engine
Tech and Inventions,Sewing machine
Tech and Inventions,Smart doorbell
Tech and Inventions,Smart home assistants
Tech and Inventions,Smart thermostat
Tech and Inventions,Smartphone
Tech and Inventions,Social media platforms
Tech and Inventions,Solar panel
Tech and Inventions,Solar power plant
Tech and Inventions,Space shuttle
Tech and Inventions,Spinning jenny
Tech and Inventions,Spreadsheet
Tech and Inventions,Steam engine
Tech and Inventions,Streaming services
Tech and Inventions,Sundial
Tech and Inventions,Telegraph
Tech and Inventions,Telemedicine
Tech and Inventions,Telephone
Tech and Inventions,Television
Tech and Inventions,Typewriter
Tech and Inventions,Vaccination
Tech and Inventions,Voice assistants (e.g., Siri, Alexa)
Tech and Inventions,Water desalination system
Tech and Inventions,Wearable health trackers
Tech and Inventions,Wi-Fi
Tech and Inventions,Wind turbine
Tech and Inventions,Word processor
Tech and Inventions,World Wide Web
Tech and Inventions,X-rays
Television,Better Call Saul
Television,Black Mirror
Television,BoJack Horseman
Television,Breaking Bad
Television,Bridgerton
Television,Brooklyn Nine-Nine
Television,Cobra Kai
Television,Dead to Me
Television,Emily in Paris
Television,Firefly Lane
Television,Friends
Television,Ginny & Georgia
Television,Heartstopper
Television,How I Met Your Mother
Television,Locke & Key
Television,Love, Death & Robots
Television,Lupin
Television,Midnight Mass
Television,Modern Family
Television,Money Heist (La Casa de Papel)
Television,Narcos
Television,New Girl
Television,Outer Banks
Television,Ozark
Television,Parks and Recreation
Television,Peaky Blinders
Television,Russian Doll
Television,Seinfeld
Television,Sex Education
Television,Shadow and Bone
Television,Squid Game
Television,Sweet Tooth
Television,The Big Bang Theory
Television,The Crown
Television,The Diplomat
Television,The Fall of the House of Usher
Television,The Good Place
Television,The Haunting of Hill House
Television,The Last Kingdom
Television,The Last of Us
Television,The Lincoln Lawyer
Television,The Midnight Club
Television,The Night Agent
Television,The OA
Television,The Office (US)
Television,The Order
Television,The Queen’s Gambit
Television,The Sandman
Television,The Society
Television,The Umbrella Academy
Television,The Witcher
Television,Top Boy
Television,Unbelievable
Television,Vikings: Valhalla
Television,Wednesday
Television,You
